Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-4180.507	-4604.137	423.6301	1.275527	2.595048
0	-4180.507	-4604.137	423.6301	1.275527	2.595048
6	-4173.722	-4597.985	424.2628	1.602553	1.979903
6	-4173.722	-4597.985	424.2628	1.602553	1.979903
12	-4174.886	-4599.582	424.6965	1.589265	1.690763
12	-4174.886	-4599.582	424.6965	1.589265	1.690763
18	-4172.304	-4596.417	424.1132	1.606742	2.076353
18	-4172.304	-4596.417	424.1132	1.606742	2.076353
24	-4222.503	-4646.284	423.7812	1.601409	2.295093
24	-4222.503	-4646.284	423.7812	1.601409	2.295093
30	-4190.997	-4614.704	423.7068	1.397665	2.471173
30	-4190.997	-4614.704	423.7068	1.397665	2.471173
36	-4173.651	-4597.658	424.0078	1.498675	2.215531
36	-4173.651	-4597.658	424.0078	1.498675	2.215531
42	-4165.541	-4589.45	423.9087	1.523563	2.263307
42	-4165.541	-4589.45	423.9087	1.523563	2.263307
48	-4174.797	-4598.081	423.2835	1.407603	2.72713
48	-4174.797	-4598.081	423.2835	1.407603	2.72713
54	-4183.778	-4607.43	423.6518	1.436071	2.481566
54	-4183.778	-4607.43	423.6518	1.436071	2.481566
60	-4178.971	-4602.884	423.9124	1.433873	2.318294
60	-4178.971	-4602.884	423.9124	1.433873	2.318294
66	-4160.404	-4584.184	423.7799	1.380352	2.436119
66	-4160.404	-4584.184	423.7799	1.380352	2.436119
72	-4168.463	-4592.413	423.9499	1.449118	2.284645
72	-4168.463	-4592.413	423.9499	1.449118	2.284645
78	-4175.599	-4599.329	423.7304	1.449118	2.423989
78	-4175.599	-4599.329	423.7304	1.449118	2.423989
84	-4175.873	-4600.077	424.2043	1.52731	2.068665
84	-4175.873	-4600.077	424.2043	1.52731	2.068665
90	-4193.185	-4618.274	425.0883	1.809436	1.222663
90	-4193.185	-4618.274	425.0883	1.809436	1.222663
96	-4198.791	-4623.81	425.0192	1.734319	1.340979
96	-4198.791	-4623.81	425.0192	1.734319	1.340979
102	-4183.733	-4608.489	424.7558	1.612939	1.631362
102	-4183.733	-4608.489	424.7558	1.612939	1.631362
108	-4184.226	-4608.956	424.7295	1.63924	1.631362
108	-4184.226	-4608.956	424.7295	1.63924	1.631362
114	-4170.335	-4594.76	424.4244	1.573727	1.890377
114	-4170.335	-4594.76	424.4244	1.573727	1.890377
120	-4187.18	-4612.068	424.888	1.756758	1.426174
120	-4187.18	-4612.068	424.888	1.756758	1.426174
126	-4178.344	-4602.989	424.6445	1.580275	1.733835
126	-4178.344	-4602.989	424.6445	1.580275	1.733835
132	-4187.229	-4612.168	424.9388	1.717166	1.417498
132	-4187.229	-4612.168	424.9388	1.717166	1.417498
138	-4178.751	-4603.565	424.814	1.638061	1.57077
138	-4178.751	-4603.565	424.814	1.638061	1.57077
144	-4173.294	-4598.161	424.8672	1.607267	1.554344
144	-4173.294	-4598.161	424.8672	1.607267	1.554344
150	-4175.483	-4599.964	424.4805	1.607267	1.82904
150	-4175.483	-4599.964	424.4805	1.607267	1.82904
156	-4170.846	-4595.124	424.2773	1.544372	2.009004
156	-4170.846	-4595.124	424.2773	1.544372	2.009004
162	-4178.233	-4602.748	424.5145	1.537526	1.853551
162	-4178.233	-4602.748	424.5145	1.537526	1.853551
168	-4177.74	-4602.129	424.3889	1.543688	1.934731
168	-4177.74	-4602.129	424.3889	1.543688	1.934731
174	-4174.613	-4598.89	424.2762	1.468158	2.060305
174	-4174.613	-4598.89	424.2762	1.468158	2.060305
180	-4162.849	-4587.123	424.2738	1.621285	1.959981
180	-4162.849	-4587.123	424.2738	1.621285	1.959981
186	-4153.739	-4578.625	424.8857	1.711537	1.462486
186	-4153.739	-4578.625	424.8857	1.711537	1.462486
192	-4148.701	-4572.437	423.7361	1.546024	2.359139
192	-4148.701	-4572.437	423.7361	1.546024	2.359139
198	-4162.901	-4586.664	423.7623	1.48117	2.383595
198	-4162.901	-4586.664	423.7623	1.48117	2.383595
204	-4166.975	-4590.846	423.8703	1.373219	2.383595
204	-4166.975	-4590.846	423.8703	1.373219	2.383595
210	-4186.056	-4609.784	423.7279	1.391124	2.461991
210	-4186.056	-4609.784	423.7279	1.391124	2.461991
216	-4175.276	-4598.972	423.6954	1.391124	2.482385
216	-4175.276	-4598.972	423.6954	1.391124	2.482385
222	-4184.123	-4608.096	423.9733	1.429579	2.282124
222	-4184.123	-4608.096	423.9733	1.429579	2.282124
228	-4178.764	-4601.458	422.6946	1.29877	3.147686
228	-4178.764	-4601.458	422.6946	1.29877	3.147686
234	-4169.77	-4592.806	423.0353	1.402561	2.881238
234	-4169.77	-4592.806	423.0353	1.402561	2.881238
240	-4176.527	-4600.141	423.6147	1.434302	2.505827
240	-4176.527	-4600.141	423.6147	1.434302	2.505827
246	-4180.85	-4605.291	424.4403	1.433756	1.974036
246	-4180.85	-4605.291	424.4403	1.433756	1.974036
252	-4167.661	-4591.571	423.9096	1.559866	2.239392
252	-4167.661	-4591.571	423.9096	1.559866	2.239392
258	-4170.043	-4593.796	423.7532	1.448545	2.409983
258	-4170.043	-4593.796	423.7532	1.448545	2.409983
264	-4194.776	-4618.967	424.1906	1.490884	2.10164
264	-4194.776	-4618.967	424.1906	1.490884	2.10164
270	-4163.911	-4588.38	424.469	1.490884	1.916301
270	-4163.911	-4588.38	424.469	1.490884	1.916301
276	-4167.475	-4590.944	423.4687	1.465149	2.577496
276	-4167.475	-4590.944	423.4687	1.465149	2.577496
282	-4170.116	-4593.253	423.1378	1.37315	2.836927
282	-4170.116	-4593.253	423.1378	1.37315	2.836927
288	-4166.723	-4590.583	423.8596	1.403675	2.371081
288	-4166.723	-4590.583	423.8596	1.403675	2.371081
294	-4165.571	-4589.407	423.8353	1.595971	2.263937
294	-4165.571	-4589.407	423.8353	1.595971	2.263937
300	-4175.625	-4599.325	423.7004	1.514975	2.401369
300	-4175.625	-4599.325	423.7004	1.514975	2.401369
306	-4172.574	-4595.9	423.3255	1.3963	2.708266
306	-4172.574	-4595.9	423.3255	1.3963	2.708266
312	-4176.352	-4600.734	424.382	1.5489	1.935884
312	-4176.352	-4600.734	424.382	1.5489	1.935884
318	-4172.714	-4597.375	424.6611	1.548838	1.744219
318	-4172.714	-4597.375	424.6611	1.548838	1.744219
324	-4171.268	-4595.839	424.5717	1.6088	1.764775
324	-4171.268	-4595.839	424.5717	1.6088	1.764775
330	-4178.842	-4603.524	424.6824	1.576014	1.710126
330	-4178.842	-4603.524	424.6824	1.576014	1.710126
336	-4178.479	-4602.928	424.449	1.495395	1.926769
336	-4178.479	-4602.928	424.449	1.495395	1.926769
342	-4186.076	-4609.46	423.3843	1.414489	2.660962
342	-4186.076	-4609.46	423.3843	1.414489	2.660962
348	-4191.344	-4615.75	424.4063	1.57636	1.900883
348	-4191.344	-4615.75	424.4063	1.57636	1.900883
354	-4179.89	-4603.742	423.8521	1.519897	2.301882
354	-4179.89	-4603.742	423.8521	1.519897	2.301882
360	-4177.093	-4600.988	423.8949	1.477149	2.301882
360	-4177.093	-4600.988	423.8949	1.477149	2.301882
366	-4162.19	-4586.351	424.1609	1.446427	2.150154
366	-4162.19	-4586.351	424.1609	1.446427	2.150154
372	-4172.333	-4595.675	423.3428	1.395437	2.698192
372	-4172.333	-4595.675	423.3428	1.395437	2.698192
378	-4176.143	-4600.335	424.1929	1.502179	2.092731
378	-4176.143	-4600.335	424.1929	1.502179	2.092731
384	-4171.333	-4595.896	424.5627	1.591402	1.783165
384	-4171.333	-4595.896	424.5627	1.591402	1.783165
390	-4173.645	-4597.355	423.7097	1.603679	2.339248
390	-4173.645	-4597.355	423.7097	1.603679	2.339248
396	-4172.071	-4595.964	423.8925	1.470869	2.307418
396	-4172.071	-4595.964	423.8925	1.470869	2.307418
402	-4170.853	-4594.323	423.4702	1.42152	2.603645
402	-4170.853	-4594.323	423.4702	1.42152	2.603645
408	-4161.38	-4584.511	423.1306	1.343001	2.859587
408	-4161.38	-4584.511	423.1306	1.343001	2.859587
414	-4147.592	-4570.721	423.1286	1.393264	2.830268
414	-4147.592	-4570.721	423.1286	1.393264	2.830268
420	-4145.542	-4569.76	424.2176	1.57169	2.030537
420	-4145.542	-4569.76	424.2176	1.57169	2.030537
426	-4149.417	-4572.768	423.3511	1.459713	2.653588
426	-4149.417	-4572.768	423.3511	1.459713	2.653588
432	-4158.081	-4581.598	423.5173	1.293507	2.653588
432	-4158.081	-4581.598	423.5173	1.293507	2.653588
438	-4163.75	-4587.034	423.2844	1.257031	2.818406
438	-4163.75	-4587.034	423.2844	1.257031	2.818406
444	-4158.297	-4581.807	423.5101	1.235666	2.693589
444	-4158.297	-4581.807	423.5101	1.235666	2.693589
450	-4170.638	-4594.011	423.373	1.372779	2.693589
450	-4170.638	-4594.011	423.373	1.372779	2.693589
456	-4178.307	-4602.314	424.0068	1.401949	2.278401
456	-4178.307	-4602.314	424.0068	1.401949	2.278401
462	-4180.782	-4604.04	423.2579	1.357914	2.773086
462	-4180.782	-4604.04	423.2579	1.357914	2.773086
468	-4175.017	-4598.863	423.8455	1.436672	2.359105
468	-4175.017	-4598.863	423.8455	1.436672	2.359105
474	-4175.954	-4599.787	423.8321	1.354591	2.419459
474	-4175.954	-4599.787	423.8321	1.354591	2.419459
480	-4174.053	-4597.297	423.2446	1.421343	2.742488
480	-4174.053	-4597.297	423.2446	1.421343	2.742488
486	-4182.147	-4605.937	423.7907	1.341339	2.453856
486	-4182.147	-4605.937	423.7907	1.341339	2.453856
492	-4177.28	-4600.805	423.5249	1.368984	2.602293
492	-4177.28	-4600.805	423.5249	1.368984	2.602293
498	-4180.789	-4604.152	423.3624	1.507211	2.617285
498	-4180.789	-4604.152	423.3624	1.507211	2.617285
504	-4179.471	-4603.709	424.2384	1.567089	2.019771
504	-4179.471	-4603.709	424.2384	1.567089	2.019771
510	-4173.747	-4597.796	424.0491	1.496567	2.190183
510	-4173.747	-4597.796	424.0491	1.496567	2.190183
516	-4182.393	-4606.447	424.054	1.496567	2.18701
516	-4182.393	-4606.447	424.054	1.496567	2.18701
522	-4168.312	-4592	423.6879	1.522155	2.404737
522	-4168.312	-4592	423.6879	1.522155	2.404737
528	-4173.819	-4596.593	422.7735	1.50379	2.978018
528	-4173.819	-4596.593	422.7735	1.50379	2.978018
534	-4157.329	-4581.498	424.1684	1.438702	2.150282
534	-4157.329	-4581.498	424.1684	1.438702	2.150282
540	-4162.604	-4586.542	423.9378	1.442385	2.296653
540	-4162.604	-4586.542	423.9378	1.442385	2.296653
546	-4160.848	-4585.533	424.6851	1.591182	1.697489
546	-4160.848	-4585.533	424.6851	1.591182	1.697489
552	-4176.283	-4600.533	424.2499	1.5529	2.021579
552	-4176.283	-4600.533	424.2499	1.5529	2.021579
558	-4169.348	-4592.363	423.0157	1.321715	2.94186
558	-4169.348	-4592.363	423.0157	1.321715	2.94186
564	-4166.453	-4590.215	423.7629	1.361507	2.458607
564	-4166.453	-4590.215	423.7629	1.361507	2.458607
570	-4182.299	-4605.206	422.9067	1.345694	2.992977
570	-4182.299	-4605.206	422.9067	1.345694	2.992977
576	-4179.428	-4603.691	424.2632	1.427692	2.095449
576	-4179.428	-4603.691	424.2632	1.427692	2.095449
582	-4161.801	-4586.042	424.2416	1.42943	2.108487
582	-4161.801	-4586.042	424.2416	1.42943	2.108487
588	-4171.257	-4595.546	424.289	1.42943	2.07735
588	-4171.257	-4595.546	424.289	1.42943	2.07735
594	-4160.382	-4583.772	423.3897	1.388273	2.673801
594	-4160.382	-4583.772	423.3897	1.388273	2.673801
600	-4174.459	-4598.654	424.1945	1.378156	2.172712
600	-4174.459	-4598.654	424.1945	1.378156	2.172712
606	-4171.18	-4595.403	424.2229	1.505947	2.070502
606	-4171.18	-4595.403	424.2229	1.505947	2.070502
612	-4181.465	-4605.865	424.3997	1.574469	1.906586
612	-4181.465	-4605.865	424.3997	1.574469	1.906586
618	-4172.866	-4596.985	424.1188	1.497216	2.14446
618	-4172.866	-4596.985	424.1188	1.497216	2.14446
624	-4191.285	-4616.247	424.9623	1.673074	1.43339
624	-4191.285	-4616.247	424.9623	1.673074	1.43339
630	-4169.179	-4593.126	423.947	1.48681	2.26233
630	-4169.179	-4593.126	423.947	1.48681	2.26233
636	-4175.77	-4600.001	424.2305	1.494251	2.073186
636	-4175.77	-4600.001	424.2305	1.494251	2.073186
642	-4167.278	-4591.685	424.4065	1.581093	1.897477
642	-4167.278	-4591.685	424.4065	1.581093	1.897477
648	-4184.482	-4608.735	424.2536	1.513531	2.045239
648	-4184.482	-4608.735	424.2536	1.513531	2.045239
654	-4187.584	-4611.934	424.3505	1.488152	1.997686
654	-4187.584	-4611.934	424.3505	1.488152	1.997686
660	-4172.453	-4597.252	424.7998	1.662876	1.563029
660	-4172.453	-4597.252	424.7998	1.662876	1.563029
666	-4178.798	-4602.699	423.9016	1.479135	2.296353
666	-4178.798	-4602.699	423.9016	1.479135	2.296353
672	-4175.287	-4599.382	424.0947	1.441816	2.196132
672	-4175.287	-4599.382	424.0947	1.441816	2.196132
678	-4172.897	-4597.571	424.6742	1.638355	1.671664
678	-4172.897	-4597.571	424.6742	1.638355	1.671664
684	-4164.85	-4589.6	424.7499	1.562692	1.671664
684	-4164.85	-4589.6	424.7499	1.562692	1.671664
690	-4163.64	-4588.302	424.6621	1.631315	1.685294
690	-4163.64	-4588.302	424.6621	1.631315	1.685294
696	-4161.949	-4586.463	424.5141	1.631315	1.789248
696	-4161.949	-4586.463	424.5141	1.631315	1.789248
702	-4153.923	-4578.22	424.297	1.677018	1.906751
702	-4153.923	-4578.22	424.297	1.677018	1.906751
708	-4152.494	-4577.092	424.5981	1.617818	1.740009
708	-4152.494	-4577.092	424.5981	1.617818	1.740009
714	-4159.425	-4582.902	423.4775	1.42642	2.59607
714	-4159.425	-4582.902	423.4775	1.42642	2.59607
720	-4173.065	-4597.363	424.2978	1.517666	2.013163
720	-4173.065	-4597.363	424.2978	1.517666	2.013163
726	-4170.858	-4595	424.1423	1.500826	2.126793
726	-4170.858	-4595	424.1423	1.500826	2.126793
732	-4178.658	-4602.217	423.5586	1.437389	2.538882
732	-4178.658	-4602.217	423.5586	1.437389	2.538882
738	-4194.148	-4617.997	423.8495	1.414906	2.370338
738	-4194.148	-4617.997	423.8495	1.414906	2.370338
744	-4165.058	-4589.9	424.8428	1.644125	1.545148
744	-4165.058	-4589.9	424.8428	1.644125	1.545148
750	-4170.398	-4594.863	424.4651	1.62044	1.830605
750	-4170.398	-4594.863	424.4651	1.62044	1.830605
756	-4162.548	-4586.981	424.4331	1.652378	1.830605
756	-4162.548	-4586.981	424.4331	1.652378	1.830605
762	-4170.485	-4594.359	423.8739	1.437129	2.340779
762	-4170.485	-4594.359	423.8739	1.437129	2.340779
768	-4158.048	-4582.573	424.5255	1.675935	1.750208
768	-4158.048	-4582.573	424.5255	1.675935	1.750208
774	-4191.211	-4614.917	423.7059	1.420634	2.45728
774	-4191.211	-4614.917	423.7059	1.420634	2.45728
780	-4183.244	-4607.905	424.661	1.671747	1.657213
780	-4183.244	-4607.905	424.661	1.671747	1.657213
786	-4172.496	-4597.157	424.6608	1.671945	1.657213
786	-4172.496	-4597.157	424.6608	1.671945	1.657213
792	-4168.465	-4592.96	424.4947	1.56235	1.850125
792	-4168.465	-4592.96	424.4947	1.56235	1.850125
798	-4180.082	-4604.576	424.4947	1.56235	1.850125
798	-4180.082	-4604.576	424.4947	1.56235	1.850125
804	-4157.779	-4581.386	423.6073	1.470428	2.487903
804	-4157.779	-4581.386	423.6073	1.470428	2.487903
810	-4158.798	-4582.469	423.6713	1.437892	2.468164
810	-4158.798	-4582.469	423.6713	1.437892	2.468164
816	-4171.53	-4595.848	424.3184	1.550895	1.97723
816	-4171.53	-4595.848	424.3184	1.550895	1.97723
822	-4169.479	-4593.913	424.4342	1.468736	1.954711
822	-4169.479	-4593.913	424.4342	1.468736	1.954711
828	-4156.201	-4580.912	424.7102	1.61219	1.664664
828	-4156.201	-4580.912	424.7102	1.61219	1.664664
834	-4168.416	-4592.994	424.5777	1.702262	1.694855
834	-4168.416	-4592.994	424.5777	1.702262	1.694855
840	-4175.201	-4599.752	424.5517	1.54729	1.821333
840	-4175.201	-4599.752	424.5517	1.54729	1.821333
846	-4165.676	-4589.195	423.5198	1.411009	2.579439
846	-4165.676	-4589.195	423.5198	1.411009	2.579439
852	-4172.909	-4597.538	424.6289	1.653595	1.693046
852	-4172.909	-4597.538	424.6289	1.653595	1.693046
858	-4177.162	-4601.277	424.1152	1.641699	2.052021
858	-4177.162	-4601.277	424.1152	1.641699	2.052021
864	-4172.769	-4597.226	424.4564	1.605184	1.847008
864	-4172.769	-4597.226	424.4564	1.605184	1.847008
870	-4172.412	-4596.985	424.5727	1.61208	1.761831
870	-4172.412	-4596.985	424.5727	1.61208	1.761831
876	-4177.189	-4601.995	424.8064	1.609988	1.596854
876	-4177.189	-4601.995	424.8064	1.609988	1.596854
882	-4170.296	-4595.049	424.7524	1.690783	1.577331
882	-4170.296	-4595.049	424.7524	1.690783	1.577331
888	-4171.754	-4596.543	424.7887	1.684605	1.5552
888	-4171.754	-4596.543	424.7887	1.684605	1.5552
894	-4166.004	-4590.792	424.7883	1.684605	1.555471
894	-4166.004	-4590.792	424.7883	1.684605	1.555471
900	-4159.766	-4584.673	424.9065	1.70773	1.449579
900	-4159.766	-4584.673	424.9065	1.70773	1.449579
906	-4155.797	-4580.732	424.9349	1.70773	1.427819
906	-4155.797	-4580.732	424.9349	1.70773	1.427819
912	-4171.281	-4596.138	424.857	1.499103	1.640466
912	-4171.281	-4596.138	424.857	1.499103	1.640466
918	-4169.33	-4593.868	424.538	1.621037	1.779759
918	-4169.33	-4593.868	424.538	1.621037	1.779759
924	-4173.615	-4598.35	424.7352	1.670563	1.604614
924	-4173.615	-4598.35	424.7352	1.670563	1.604614
930	-4155.484	-4580.407	424.9232	1.611334	1.509698
930	-4155.484	-4580.407	424.9232	1.611334	1.509698
936	-4161.502	-4586.336	424.8348	1.699805	1.509698
936	-4161.502	-4586.336	424.8348	1.699805	1.509698
942	-4175.021	-4598.776	423.7551	1.338383	2.478028
942	-4175.021	-4598.776	423.7551	1.338383	2.478028
948	-4177.144	-4600.73	423.5862	1.368256	2.564763
948	-4177.144	-4600.73	423.5862	1.368256	2.564763
954	-4187.72	-4611.876	424.1559	1.47848	2.132496
954	-4187.72	-4611.876	424.1559	1.47848	2.132496
960	-4178.573	-4603.459	424.8862	1.715757	1.458884
960	-4178.573	-4603.459	424.8862	1.715757	1.458884
966	-4165.384	-4590.301	424.9172	1.711003	1.438838
966	-4165.384	-4590.301	424.9172	1.711003	1.438838
972	-4181.078	-4605.421	424.3424	1.668406	1.881731
972	-4181.078	-4605.421	424.3424	1.668406	1.881731
978	-4180.601	-4604.733	424.132	1.61954	2.055502
978	-4180.601	-4604.733	424.132	1.61954	2.055502
984	-4168.41	-4592.163	423.7532	1.424891	2.424872
984	-4168.41	-4592.163	423.7532	1.424891	2.424872
990	-4194.863	-4619.735	424.8717	1.573339	1.575925
990	-4194.863	-4619.735	424.8717	1.573339	1.575925
996	-4185.973	-4610.163	424.1906	1.54168	2.068264
996	-4185.973	-4610.163	424.1906	1.54168	2.068264
1002	-4185.997	-4609.686	423.6885	1.511935	2.410774
1002	-4185.997	-4609.686	423.6885	1.511935	2.410774
1008	-4170.584	-4594.839	424.2548	1.482102	2.065169
1008	-4170.584	-4594.839	424.2548	1.482102	2.065169
1014	-4181.736	-4605.134	423.398	1.484652	2.60922
1014	-4181.736	-4605.134	423.398	1.484652	2.60922
1020	-4181.174	-4605.278	424.1047	1.553852	2.116701
1020	-4181.174	-4605.278	424.1047	1.553852	2.116701
1026	-4171.125	-4594.518	423.3933	1.490257	2.608661
1026	-4171.125	-4594.518	423.3933	1.490257	2.608661
1032	-4183.903	-4607.383	423.4799	1.490257	2.554956
1032	-4183.903	-4607.383	423.4799	1.490257	2.554956
1038	-4176.605	-4600.451	423.8466	1.480676	2.330403
1038	-4176.605	-4600.451	423.8466	1.480676	2.330403
