Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-15221.65	-15648.05	426.402	1.004927	0.3686712
6	-17294.55	-17721.56	427.0119	0.4336689	0.5423557
12	-9715.065	-10138.26	423.1988	1.987426	2.419774
18	-15680.14	-16107.14	426.9965	0.3448428	0.769054
24	-19688.95	-20114.78	425.8284	0.7465931	0.09232598
30	-9817.333	-10241.06	423.7297	1.762509	2.224786
36	-9606.618	-10031.27	424.6536	2.500397	0.9880027
42	-15393.12	-15819.69	426.573	0.8681528	0.4402145
48	-14105.24	-14531.49	426.2449	1.196204	0.4402145
54	-13749.12	-14175.52	426.404	0.7987785	0.9372143
60	-13139.78	-13566.04	426.2609	1.045581	0.81638
66	-11788.42	-12213.92	425.4926	1.12039	1.450458
72	-14582.42	-15008.72	426.3032	1.12039	0.3956515
78	-14950.4	-15377.21	426.8082	0.2384564	1.09146
84	-9307.392	-9730.574	423.1822	3.864438	1.09146
90	-16089.94	-16516.99	427.0506	0.2712786	0.7960546
96	-17752.46	-18179.39	426.9291	0.4219076	0.3101166
102	-16029.84	-16456.87	427.0261	0.087902	1.02765
108	-10527.31	-10952.09	424.7797	2.668867	0.4868549
114	-17991.1	-18418.43	427.3341	0.1145912	0.5117629
120	-18937.64	-19362.82	425.1866	1.132584	0.06811078
126	-15147.33	-15573.59	426.2658	1.132584	0.3574529
132	-14570.16	-14994.71	424.5521	2.177289	0.1120858
138	-17159.52	-17586.62	427.1005	0.3419502	0.5590719
144	-10720.61	-11145.47	424.8628	1.372281	1.726549
150	-14881.56	-15308.27	426.7156	0.4219408	1.004533
156	-10484.52	-10909.73	425.207	2.014212	0.9172617
162	-15417.46	-15843.77	426.3057	1.044228	0.309226
168	-14570.06	-14996.66	426.6031	0.7012084	0.8191635
174	-9675.792	-10100.27	424.4786	2.783287	0.8710575
180	-11519.55	-11945.06	425.5125	1.915497	0.6094181
186	-16402.9	-16829.93	427.0294	0.259606	0.8384196
192	-15786.39	-16213.04	426.6516	0.07890847	1.35922
198	-19074.23	-19501.62	427.3966	0.03284881	0.4076439
204	-18714.76	-19142.03	427.2652	0.1693411	0.419835
210	-11797.54	-12223.27	425.7248	1.673861	0.675611
216	-9260.137	-9682.281	422.1436	3.574652	2.077486
222	-9373.197	-9797.061	423.8636	3.494959	0.743681
228	-16621.57	-17048.59	427.0211	0.3890629	0.6523575
234	-18059.8	-18486.71	426.9122	0.4610831	0.3299049
240	-9671.024	-10094.45	423.4223	1.86442	2.356232
246	-16768.9	-17196.1	427.1988	0.2477364	0.535016
252	-10119.23	-10544.16	424.9286	2.517947	0.535016
258	-14168.33	-14594.4	426.0737	0.3151266	1.616893
264	-11762.41	-12185.26	422.8479	0.5326321	3.508346
270	-12633.85	-13059.76	425.9081	0.9158004	1.28416
276	-17622.42	-18049.55	427.1299	0.2896797	0.3884222
282	-11515.73	-11940.77	425.0337	1.145213	1.765946
288	-10556.08	-10981.24	425.1573	1.850591	1.126769
294	-18035.59	-18462.8	427.2067	0.2312523	0.4293995
300	-11701.61	-12126.72	425.107	1.015114	1.80539
306	-16152.89	-16579.95	427.064	0.1920118	0.877934
312	-16283.65	-16710.65	426.9955	0.1920118	0.9534249
318	-18153.23	-18579.86	426.6325	0.6055505	0.2414287
324	-16611.58	-17038.77	427.1939	0.2173887	0.6500181
330	-10224.64	-10649.68	425.0421	2.074657	1.024977
336	-9198.58	-9621.206	422.6262	2.956482	2.166177
342	-9451.649	-9875.811	424.1619	2.956482	1.023433
348	-15402.56	-15829.02	426.4528	0.9760501	0.4064865
354	-15316.29	-15743.1	426.8051	0.2806887	1.054792
360	-15860.95	-16288.02	427.0679	0.01793719	1.054792
366	-14274.38	-14700.79	426.4099	0.3600368	1.32788
372	-17652.5	-18079.56	427.063	0.3600368	0.3946326
378	-17070.75	-17496.02	425.2688	1.353159	0.0978354
384	-23433.58	-23859.39	425.8038	0.2846153	0.05240019
390	-16494.66	-16922.01	427.3504	0.05079229	0.6708855
396	-13396.8	-13822.19	425.3928	0.03232087	2.267932
402	-17259.19	-17686.47	427.2702	0.1477643	0.6349553
408	-9282.264	-9704.634	422.3699	4.98052	0.3095842
414	-11851.33	-12276.57	425.2364	0.7905943	1.870721
420	-15432.86	-15860.01	427.1505	0.05873101	0.9302634
426	-13635.67	-14061.46	425.7878	0.170816	1.917152
432	-20155.7	-20582.52	426.8123	0.1330398	0.1500781
438	-22067.12	-22492.91	425.7895	0.2530402	0.04979166
444	-10402.27	-10827.35	425.0783	2.367812	0.5385968
450	-17828.73	-18254.92	426.188	0.8415605	0.1698667
456	-10766.35	-11191.74	425.3943	1.886254	0.8488404
462	-13597.06	-14021.64	424.5813	0.1190908	2.721421
468	-10713.91	-11138.83	424.9203	2.513306	0.4174718
474	-11384.63	-11808.86	424.2313	0.8671501	2.474914
480	-9282.839	-9707.03	424.1916	3.239779	0.5995094
486	-12607.25	-13030.79	423.5401	0.1771682	3.311024
492	-10275.98	-10698.56	422.5777	1.139604	3.311024
498	-12352.33	-12778.18	425.846	1.139604	1.146665
504	-16466.54	-16893.58	427.0419	0.4037161	0.5416038
