Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-4244.076	-4667.713	423.6374	1.534626	2.428707
6	-4239.228	-4662.971	423.7435	1.458778	2.409658
12	-4227.636	-4650.967	423.3315	1.408892	2.696867
18	-4227.854	-4650.804	422.9508	1.250035	3.023876
24	-4232.561	-4655.482	422.9214	1.279421	3.023876
30	-4244.308	-4668.238	423.9297	1.279421	2.405331
36	-4224.648	-4647.757	423.1085	1.328353	2.881807
42	-4224.429	-4647.387	422.958	1.277295	3.003235
48	-4219.703	-4643.68	423.9774	1.426367	2.281603
54	-4216.723	-4640.657	423.9335	1.470251	2.281603
60	-4213.652	-4637.653	424.0005	1.403193	2.281603
66	-4233.202	-4657.057	423.8546	1.434659	2.354568
72	-4212.565	-4636.842	424.2767	1.596084	1.974903
78	-4222.562	-4646.576	424.0141	1.547127	2.180128
84	-4203.334	-4627.594	424.26	1.451283	2.08206
90	-4211.427	-4634.922	423.495	1.460931	2.563819
96	-4219.946	-4644.163	424.2173	1.460931	2.10382
102	-4224.132	-4648.234	424.1013	1.466894	2.175569
108	-4235.922	-4660.585	424.6623	1.688539	1.644264
114	-4249.698	-4674.735	425.0368	1.633301	1.40656
120	-4270.316	-4694.562	424.2455	1.583216	2.004307
126	-4259.795	-4684.129	424.3338	1.585409	1.943733
132	-4264.82	-4687.632	422.8118	1.448824	2.988019
138	-4241.777	-4665.252	423.4745	1.418789	2.602634
144	-4259.754	-4684.213	424.4588	1.455787	1.946856
150	-4239.047	-4662.868	423.8213	1.482616	2.34531
156	-4235.929	-4660.374	424.4444	1.583131	1.870353
162	-4230.435	-4654.605	424.1703	1.388959	2.181363
168	-4249.4	-4672.638	423.2388	1.443147	2.732685
174	-4257.039	-4680.285	423.2465	1.435491	2.732685
180	-4270.446	-4695.395	424.9482	1.617539	1.486327
186	-4241.142	-4666.016	424.8747	1.691064	1.486327
192	-4265.149	-4690.264	425.1145	1.763852	1.239001
198	-4254.096	-4679.235	425.1386	1.73977	1.239001
204	-4249.393	-4673.87	424.4773	1.548827	1.871269
210	-4249.461	-4674.265	424.8042	1.741816	1.501136
216	-4241.853	-4666.625	424.7722	1.603241	1.626525
222	-4231.561	-4655.317	423.7562	1.358303	2.464876
228	-4220.559	-4645.012	424.4529	1.50442	1.918015
234	-4245.174	-4668.97	423.7963	1.495888	2.352756
240	-4211.948	-4635.86	423.9119	1.37718	2.35469
246	-4212.99	-4636.781	423.7919	1.454004	2.382083
252	-4250.51	-4673.536	423.0254	1.454004	2.856038
258	-4214.212	-4638.348	424.1363	1.486596	2.14
264	-4218.399	-4642.592	424.1925	1.496379	2.096801
270	-4210.928	-4635.146	424.2187	1.535115	2.05402
276	-4228.349	-4652.586	424.2368	1.535115	2.042084
282	-4249.092	-4673.383	424.2911	1.520086	2.015982
288	-4240.845	-4665.436	424.591	1.508723	1.820823
294	-4249.598	-4673.55	423.9526	1.610478	2.178883
300	-4254.407	-4679.292	424.8843	1.4874	1.629267
